class,fname,seconds,bytes
US,glb_S_002563_014_2209.flac,2.999958,82362
US,glb_S_002563_014_2210.flac,3.0,84332
US,glb_S_002594_021_10.flac,2.499958,73981
US,glb_S_002594_021_11.flac,3.8,100746
US,glb_S_002594_021_12.flac,2.8,81795
US,glb_S_002594_021_13.flac,4.800042,119548
US,glb_S_002594_021_9.flac,5.1,138369
US,glb_S_002672_109_3560.flac,1.4,43153
US,glb_S_002672_109_3561.flac,2.4,70580
US,glb_S_002672_109_3562.flac,4.8,129497
US,glb_S_002672_109_3563.flac,1.6,47610
US,glb_S_002672_109_3564.flac,2.4,66288
US,glb_S_002672_109_3565.flac,3.399958,92559
US,glb_S_002674_017_1972.flac,2.0,51475
US,glb_S_002674_017_1973.flac,3.299958,82665
US,glb_S_002674_017_1974.flac,4.9,120580
US,glb_S_002674_017_1975.flac,3.599958,92787
US,glb_S_002674_017_1976.flac,3.1,78313
US,glb_S_002674_017_1977.flac,3.6,84069
US,glb_S_002674_017_1978.flac,3.8,92772
US,glb_S_002674_017_1979.flac,2.4,57344
US,glb_S_002674_017_1980.flac,2.7,67329
US,glb_S_002674_017_1981.flac,4.9,115174
US,glb_S_002674_017_1982.flac,5.3,121050
US,glb_S_002674_017_1983.flac,3.5,85977
US,glb_S_002674_017_1984.flac,4.000083,97190
US,glb_S_002680_051_1988.flac,3.8,99826
US,glb_S_002680_051_1991.flac,2.6,68746
US,glb_S_002680_051_1994.flac,5.199958,133390
US,glb_S_002680_051_1996.flac,3.2,85656
US,glb_S_002680_051_1998.flac,3.3,84223
US,glb_S_002680_051_2000.flac,3.2,85040
US,glb_S_002680_051_2004.flac,3.899958,97841
US,glb_S_002680_051_2008.flac,2.0,53659
US,glb_S_002680_051_2010.flac,5.3,131842
US,glb_S_002680_051_2012.flac,3.0,78670
US,glb_S_002680_051_2013.flac,3.1,81328
US,glb_S_002680_051_2019.flac,2.9,76387
US,glb_S_002680_051_2021.flac,3.1,81078
US,glb_S_002680_051_2024.flac,5.8,145989
US,glb_S_002680_051_2025.flac,4.6,115755
US,glb_S_002680_051_2027.flac,5.0,126738
US,glb_S_002680_051_2028.flac,2.3,63050
US,glb_S_002680_051_2033.flac,2.6,71579
US,glb_S_002680_051_2041.flac,5.1,133875
US,glb_S_002680_051_2048.flac,2.7,73177
US,glb_S_002734_082_4504.flac,4.8,130604
US,glb_S_002734_082_4505.flac,3.9,102548
US,glb_S_002734_082_4506.flac,1.9,53341
US,glb_S_002734_082_4507.flac,3.3,95137
US,glb_S_002782_094_5175.flac,1.4,38562
US,glb_S_002782_094_5176.flac,6.096,151483
US,glb_S_002782_094_5177.flac,2.0,57667
US,glb_S_002782_094_5178.flac,3.799958,93970
US,glb_S_002782_094_5179.flac,2.7,69691
US,glb_S_002782_094_5180.flac,2.5,63136
US,glb_S_002782_094_5181.flac,3.164,77939
US,glb_S_002782_094_5182.flac,1.6,48741
US,glb_S_002782_094_5183.flac,2.6,67271
US,glb_S_002782_094_5184.flac,5.5,133665
US,glb_S_002782_094_5185.flac,1.9,52372
US,glb_S_002782_094_5186.flac,3.399958,90792
US,glb_S_002782_094_5187.flac,4.0,108239
US,glb_S_002782_094_5188.flac,6.2,149298
US,glb_S_002782_094_5189.flac,3.8,95921
US,glb_S_002782_094_5190.flac,2.652,68922
US,glb_S_002782_094_5191.flac,4.099958,106025
US,glb_S_002782_094_5192.flac,5.6,140511
US,glb_S_002782_094_5193.flac,5.0,125941
US,glb_S_002782_094_5194.flac,1.9,54305
US,glb_S_002827_081_4910.flac,3.9,100086
US,glb_S_002827_081_4911.flac,5.2,134260
US,glb_S_002827_081_4912.flac,3.299958,88926
US,glb_S_002827_081_4913.flac,4.7,117743
US,glb_S_002827_081_4914.flac,1.9,59288
US,glb_S_002827_081_4915.flac,2.0,52910
US,glb_S_002935_070_1946.flac,5.2,135629
US,glb_S_002935_070_1947.flac,4.1,112286
US,glb_S_002935_070_1948.flac,4.2,114450
US,glb_S_002980_026_5113.flac,5.8,153507
US,glb_S_002980_026_5115.flac,4.2,111905
US,glb_S_002980_026_5117.flac,3.0,77900
US,glb_S_002980_026_5118.flac,3.1,82103
US,glb_S_002980_026_5121.flac,4.599958,119239
US,glb_S_002980_026_5123.flac,2.0,53225
US,glb_S_002980_026_5124.flac,4.0,111003
US,glb_S_002980_026_5125.flac,3.4,89459
US,glb_S_002980_026_5126.flac,3.5,91543
US,glb_S_002980_026_5127.flac,6.4,175862
US,glb_S_002980_026_5128.flac,2.5,72032
US,glb_S_002980_026_5129.flac,5.0,132092
US,glb_S_002980_026_5133.flac,3.9,109428
US,glb_S_002980_026_5136.flac,4.8,130769
US,glb_S_002980_026_5139.flac,3.9,106218
US,glb_S_002980_026_5141.flac,5.9,157637
US,glb_S_002980_026_5142.flac,5.3,144563
US,glb_S_002980_026_5143.flac,6.0,154145
US,glb_S_002980_026_5147.flac,4.6,122823
US,glb_S_002980_026_5148.flac,4.499958,118608
US,glb_S_002984_044_3516.flac,3.1,79403
US,glb_S_002984_044_3518.flac,4.8,123408
US,glb_S_002984_044_3519.flac,3.1,88754
US,glb_S_002984_044_3525.flac,4.0,104620
US,glb_S_002984_044_3527.flac,1.9,53335
US,glb_S_002984_044_3531.flac,4.5,126220
US,glb_S_002984_044_3540.flac,3.1,85861
US,glb_S_002984_044_3547.flac,2.6,69543
US,glb_S_002984_044_3554.flac,1.2,36501
US,glb_S_002984_044_3561.flac,2.7,74306
US,glb_S_002984_044_3562.flac,2.8,76761
US,glb_S_002984_044_3565.flac,4.0,101310
US,glb_S_002984_044_3569.flac,2.4,63068
US,glb_S_002984_044_3573.flac,2.2,64134
US,glb_S_002984_044_3577.flac,1.2,35343
US,glb_S_002984_044_3578.flac,1.499958,40625
US,glb_S_002984_044_3581.flac,2.2,63603
US,glb_S_002984_044_3590.flac,1.2,40470
US,glb_S_002984_044_3594.flac,3.7,91523
US,glb_S_002984_044_3605.flac,2.8,77556
US,glb_S_003001_049_4227.flac,2.1,60005
US,glb_S_003001_049_4229.flac,1.0,29704
US,glb_S_003001_049_4233.flac,4.1,118340
US,glb_S_003001_049_4234.flac,2.4,73120
US,glb_S_003001_049_4236.flac,1.5,40523
US,glb_S_003001_049_4237.flac,1.1,34730
US,glb_S_003001_049_4240.flac,3.9,105043
US,glb_S_003001_049_4241.flac,4.0,107321
US,glb_S_003001_049_4242.flac,2.6,76385
US,glb_S_003001_049_4243.flac,1.8,50478
US,glb_S_003001_049_4244.flac,3.899958,106010
US,glb_S_003001_049_4248.flac,3.8,106564
US,glb_S_003001_049_4253.flac,2.6,69079
US,glb_S_003001_049_4254.flac,4.100042,108201
US,glb_S_003001_049_4257.flac,2.8,78214
US,glb_S_003001_049_4260.flac,2.7,76776
US,glb_S_003001_049_4264.flac,3.6,101204
US,glb_S_003001_049_4266.flac,2.8,82664
US,glb_S_003001_049_4267.flac,2.6,71540
US,glb_S_003001_049_4268.flac,2.4,63142
US,glb_S_003011_045_2701.flac,2.2,60867
US,glb_S_003011_045_2702.flac,3.999958,104008
US,glb_S_003011_045_2703.flac,2.3,61933
US,glb_S_003011_045_2704.flac,2.2,63475
US,glb_S_003011_045_2705.flac,4.7,122219
US,glb_S_003021_090_492.flac,4.800042,118526
US,glb_S_003021_090_493.flac,1.8,51078
US,glb_S_003021_090_494.flac,5.4,131205
US,glb_S_003021_090_495.flac,4.0,98482
US,glb_S_003021_090_496.flac,3.9,96370
US,glb_S_003021_090_497.flac,3.099958,84773
US,glb_S_003021_090_498.flac,3.0,75891
US,glb_S_003021_090_499.flac,3.1,86207
US,glb_S_003021_090_500.flac,2.5,67922
US,glb_S_003021_090_501.flac,4.5,113858
US,glb_S_003021_090_502.flac,2.6,69527
US,glb_S_003024_065_3778.flac,3.3,83773
US,glb_S_003024_065_3782.flac,3.5,95058
US,glb_S_003024_065_3787.flac,3.5,93928
US,glb_S_003024_065_3798.flac,2.3,62612
US,glb_S_003024_065_3799.flac,3.8,99496
US,glb_S_003024_065_3810.flac,3.4,87573
US,glb_S_003024_065_3817.flac,4.899958,118971
US,glb_S_003024_065_3821.flac,2.7,68400
US,glb_S_003024_065_3826.flac,3.5,86948
US,glb_S_003024_065_3828.flac,4.1,112461
US,glb_S_003024_065_3831.flac,4.7,117496
US,glb_S_003024_065_3833.flac,4.0,104511
US,glb_S_003024_065_3839.flac,3.6,95797
US,glb_S_003024_065_3841.flac,4.2,114450
US,glb_S_003024_065_3843.flac,1.5,41831
US,glb_S_003024_065_3844.flac,3.0,77774
US,glb_S_003024_065_3845.flac,3.3,81498
US,glb_S_003024_065_3852.flac,2.8,75191
US,glb_S_003024_065_3858.flac,3.1,89393
US,glb_S_003024_065_3860.flac,2.6,71958
US,glb_S_003058_035_4728.flac,3.8,104768
US,glb_S_003058_035_4729.flac,2.8,73584
US,glb_S_003065_086_3393.flac,3.7,96236
US,glb_S_003065_086_3394.flac,2.8,73643
US,glb_S_003065_086_3395.flac,5.0,128522
US,glb_S_003065_086_3397.flac,3.8,98314
US,glb_S_003065_086_3400.flac,2.5,68618
US,glb_S_003065_086_3401.flac,5.1,132955
US,glb_S_003065_086_3402.flac,4.0,106203
US,glb_S_003065_086_3404.flac,2.9,82611
US,glb_S_003065_086_3407.flac,5.4,134742
US,glb_S_003065_086_3411.flac,3.4,86579
US,glb_S_003065_086_3412.flac,2.4,65272
US,glb_S_003065_086_3415.flac,4.3,116366
US,glb_S_003065_086_3417.flac,3.8,108168
US,glb_S_003065_086_3418.flac,2.0,53907
US,glb_S_003065_086_3419.flac,4.7,124930
US,glb_S_003065_086_3421.flac,5.7,145471
US,glb_S_003065_086_3422.flac,4.3,117241
US,glb_S_003065_086_3423.flac,2.5,72573
US,glb_S_003065_086_3424.flac,4.499958,119327
US,glb_S_003065_086_3425.flac,4.4,115969
US,glb_S_003084_096_4132.flac,4.3,114587
US,glb_S_003084_096_4133.flac,4.4,116981
US,glb_S_003084_096_4134.flac,2.6,71254
US,glb_S_003084_096_4135.flac,4.099958,107510
US,glb_S_003084_096_4136.flac,4.099958,109399
US,glb_S_003095_073_4330.flac,2.5,75038
US,glb_S_003095_073_4331.flac,3.5,98129
US,glb_S_003095_073_4332.flac,3.399958,93718
US,glb_S_003095_073_4333.flac,5.6,130977
US,glb_S_003095_073_4337.flac,5.7,147878
US,glb_S_003095_073_4338.flac,2.7,69038
US,glb_S_003095_073_4341.flac,5.1,124757
US,glb_S_003095_073_4342.flac,4.3,109508
US,glb_S_003095_073_4343.flac,2.9,79715
US,glb_S_003095_073_4344.flac,1.9,49976
US,glb_S_003095_073_4347.flac,3.299958,93766
US,glb_S_003095_073_4349.flac,3.1,82841
US,glb_S_003095_073_4350.flac,5.9,155995
US,glb_S_003095_073_4351.flac,3.6,95970
US,glb_S_003095_073_4354.flac,3.8,100219
US,glb_S_003095_073_4355.flac,2.9,85729
US,glb_S_003095_073_4357.flac,4.8,124228
US,glb_S_003095_073_4358.flac,3.0,85221
US,glb_S_003095_073_4360.flac,2.9,82386
US,glb_S_003095_073_4361.flac,3.499958,97882
US,glb_S_003114_016_2937.flac,3.9,109613
US,glb_S_003114_016_2938.flac,3.3,87785
US,glb_S_003114_016_2939.flac,5.9,165468
US,glb_S_003114_016_2940.flac,3.6,100370
US,glb_S_003174_013_2766.flac,2.0,55114
US,glb_S_003174_013_2771.flac,1.8,52510
US,glb_S_003174_013_2774.flac,2.199958,61614
US,glb_S_003174_013_2784.flac,7.0,180577
US,glb_S_003174_013_2787.flac,2.3,61694
US,glb_S_003174_013_2794.flac,2.099958,61024
US,glb_S_003174_013_2799.flac,3.899958,106250
US,glb_S_003174_013_2807.flac,1.6,39564
US,glb_S_003174_013_2810.flac,2.2,61149
US,glb_S_003174_013_2813.flac,2.4,68363
US,glb_S_003174_013_2819.flac,1.7,45241
US,glb_S_003174_013_2821.flac,2.0,53045
US,glb_S_003174_013_2822.flac,1.1,35768
US,glb_S_003174_013_2834.flac,2.9,78185
US,glb_S_003174_013_2835.flac,2.3,62460
US,glb_S_003174_013_2839.flac,1.899958,52831
US,glb_S_003174_013_2852.flac,2.5,63343
US,glb_S_003174_013_2853.flac,1.5,45097
US,glb_S_003174_013_2869.flac,3.799958,100577
US,glb_S_003174_013_2896.flac,2.3,64850
US,glb_S_003196_058_4720.flac,5.5,143630
US,glb_S_003196_058_4727.flac,4.3,115954
US,glb_S_003196_058_4737.flac,4.8,112911
US,glb_S_003196_058_4746.flac,4.3,116814
US,glb_S_003196_058_4747.flac,4.7,122955
US,glb_S_003196_058_4750.flac,2.4,66641
US,glb_S_003196_058_4762.flac,5.6,145865
US,glb_S_003196_058_4764.flac,6.1,150213
US,glb_S_003196_058_4766.flac,5.099958,128368
US,glb_S_003196_058_4768.flac,3.999958,107678
US,glb_S_003196_058_4769.flac,4.6,124563
US,glb_S_003196_058_4776.flac,3.999958,103902
US,glb_S_003196_058_4787.flac,4.2,102522
US,glb_S_003196_058_4800.flac,4.3,113422
US,glb_S_003196_058_4802.flac,5.6,140420
US,glb_S_003196_058_4809.flac,5.1,132249
US,glb_S_003196_058_4824.flac,3.0,78394
US,glb_S_003196_058_4831.flac,3.7,100568
US,glb_S_003196_058_4833.flac,2.8,80671
US,glb_S_003196_058_4839.flac,3.5,93372
US,glb_S_003197_049_3553.flac,2.2,60921
US,glb_S_003197_049_3554.flac,3.3,82418
US,glb_S_003198_007_2354.flac,1.6,43808
US,glb_S_003198_007_2355.flac,1.0,31368
US,glb_S_003198_007_2356.flac,0.9,30267
US,glb_S_003198_007_2357.flac,1.4,41686
US,glb_S_003198_007_2358.flac,0.9,30827
US,glb_S_003198_007_2359.flac,2.2,60636
US,glb_S_003210_095_3425.flac,3.1,83975
US,glb_S_003210_095_3426.flac,4.2,111373
US,glb_S_003210_095_3427.flac,4.300042,109279
US,glb_S_003210_095_3428.flac,3.8,105298
US,glb_S_003210_095_3429.flac,1.9,54135
US,glb_S_003223_043_1677.flac,2.6,69770
US,glb_S_003223_043_1678.flac,3.1,81587
US,glb_S_003223_043_1688.flac,5.3,133749
US,glb_S_003223_043_1689.flac,3.3,88552
US,glb_S_003223_043_1693.flac,5.6,148863
US,glb_S_003223_043_1694.flac,5.4,141161
US,glb_S_003223_043_1695.flac,4.9,126081
US,glb_S_003223_043_1696.flac,4.2,103780
US,glb_S_003223_043_1699.flac,4.372,111240
US,glb_S_003223_043_1704.flac,5.1,131397
US,glb_S_003223_043_1708.flac,3.7,94636
US,glb_S_003223_043_1712.flac,2.8,75122
US,glb_S_003223_043_1715.flac,4.492,116976
US,glb_S_003223_043_1718.flac,1.9,54955
US,glb_S_003223_043_1720.flac,5.5,138730
US,glb_S_003223_043_1723.flac,3.388,86050
US,glb_S_003223_043_1724.flac,3.1,85763
US,glb_S_003223_043_1726.flac,5.764,145309
US,glb_S_003223_043_1734.flac,5.3,141480
US,glb_S_003223_043_1740.flac,5.799958,147113
US,glb_S_003314_027_5257.flac,6.1,149273
US,glb_S_003314_027_5258.flac,6.7,171193
US,glb_S_003314_027_5260.flac,2.9,82904
US,glb_S_003314_027_5261.flac,7.0,177281
US,glb_S_003314_027_5265.flac,3.3,88619
US,glb_S_003314_027_5266.flac,4.3,119383
US,glb_S_003314_027_5268.flac,4.4,110337
US,glb_S_003314_027_5269.flac,3.8,97754
US,glb_S_003314_027_5270.flac,4.900042,124375
US,glb_S_003314_027_5280.flac,5.7,149224
US,glb_S_003314_027_5281.flac,3.0,77652
US,glb_S_003314_027_5283.flac,3.8,102481
US,glb_S_003314_027_5287.flac,7.9,197069
US,glb_S_003314_027_5288.flac,5.399958,139086
US,glb_S_003314_027_5289.flac,5.600042,140256
US,glb_S_003314_027_5293.flac,5.3,138505
US,glb_S_003314_027_5296.flac,2.499958,67473
US,glb_S_003314_028_0.flac,6.200042,153071
US,glb_S_003314_028_1.flac,4.3,107339
US,glb_S_003314_028_3.flac,4.099958,107067
US,glb_S_003325_102_3496.flac,3.199958,81079
US,glb_S_003325_102_3497.flac,4.7,124315
US,glb_S_003325_102_3498.flac,3.2,86957
US,glb_S_003446_092_1346.flac,1.0,32638
US,glb_S_003446_092_1347.flac,3.2,92695
US,glb_S_003446_092_1348.flac,1.1,37300
US,glb_S_003446_092_1349.flac,2.3,66554
US,glb_S_003492_091_3808.flac,5.0,136596
US,glb_S_003492_091_3809.flac,2.6,76344
US,glb_S_003492_091_3810.flac,3.3,87768
US,glb_S_003492_091_3811.flac,4.7,119261
US,glb_S_003492_091_3812.flac,3.8,97061
US,glb_S_003492_091_3813.flac,5.4,147698
US,glb_S_003492_091_3814.flac,3.2,87459
US,glb_S_003492_091_3815.flac,3.9,100339
US,glb_S_003492_091_3816.flac,4.9,128130
US,glb_S_003492_091_3817.flac,4.6,114642
US,glb_S_003492_091_3818.flac,3.4,92082
US,glb_S_003492_091_3819.flac,5.6,147417
US,glb_S_003492_091_3820.flac,1.9,53951
US,glb_S_003492_091_3821.flac,4.3,101617
US,glb_S_003492_091_3822.flac,3.999958,110499
US,glb_S_003492_091_3823.flac,6.3,167303
US,glb_S_003492_091_3824.flac,4.7,121817
US,glb_S_003492_091_3825.flac,5.5,143384
US,glb_S_003504_043_198.flac,4.0,109706
US,glb_S_003504_043_199.flac,3.6,95214
US,glb_S_003504_043_200.flac,2.4,65047
US,glb_S_003504_043_201.flac,3.9,102163
US,glb_S_003504_043_202.flac,4.0,98905
US,glb_S_003504_043_203.flac,3.399958,88938
US,glb_S_003530_095_1777.flac,2.9,77917
US,glb_S_003530_095_1781.flac,0.8,24437
US,glb_S_003530_095_1786.flac,2.6,69534
US,glb_S_003530_095_1790.flac,3.299958,90047
US,glb_S_003530_095_1795.flac,2.5,67882
US,glb_S_003530_095_1801.flac,1.5,43370
US,glb_S_003530_095_1809.flac,0.8,25964
US,glb_S_003530_095_1815.flac,1.4,37772
US,glb_S_003530_095_1818.flac,0.9,26759
US,glb_S_003530_095_1825.flac,1.0,30156
US,glb_S_003530_095_1832.flac,1.1,34486
US,glb_S_003530_095_1833.flac,0.7,22903
US,glb_S_003530_095_1836.flac,4.9,126859
US,glb_S_003530_095_1841.flac,2.5,73881
US,glb_S_003530_095_1849.flac,1.1,35683
US,glb_S_003530_095_1853.flac,1.0,30859
US,glb_S_003530_095_1869.flac,5.2,134039
US,glb_S_003530_095_1871.flac,2.8,73482
US,glb_S_003530_095_1875.flac,0.6,20588
US,glb_S_003530_095_1879.flac,0.9,27495
US,glb_S_003543_045_5051.flac,4.8,118965
US,glb_S_003543_045_5052.flac,2.1,59184
US,glb_S_003543_045_5053.flac,3.2,85706
US,glb_S_003545_037_1926.flac,2.3,64008
US,glb_S_003545_037_1927.flac,3.7,105706
US,glb_S_003545_037_1928.flac,2.1,56354
US,glb_S_003545_037_1929.flac,3.4,96992
US,glb_S_003582_008_756.flac,4.3,108472
US,glb_S_003582_008_760.flac,1.6,48238
US,glb_S_003582_008_774.flac,5.2,140027
US,glb_S_003582_008_777.flac,3.7,99613
US,glb_S_003582_008_778.flac,3.799958,99540
US,glb_S_003582_008_786.flac,3.899958,107460
US,glb_S_003582_008_789.flac,5.2,137468
US,glb_S_003582_008_806.flac,3.5,92752
US,glb_S_003582_008_809.flac,3.6,100397
US,glb_S_003582_008_811.flac,1.8,55903
US,glb_S_003582_008_812.flac,3.1,88132
US,glb_S_003582_008_815.flac,5.3,145021
US,glb_S_003582_008_819.flac,5.1,137359
US,glb_S_003582_008_822.flac,2.0,58778
US,glb_S_003582_008_823.flac,5.3,143602
US,glb_S_003582_008_825.flac,2.1,59578
US,glb_S_003582_008_829.flac,4.1,108505
US,glb_S_003582_008_833.flac,4.5,124314
US,glb_S_003582_008_839.flac,3.9,99432
US,glb_S_003582_008_847.flac,3.399958,91628
US,glb_S_003588_074_4095.flac,4.000042,103455
US,glb_S_003588_074_4096.flac,1.3,37988
US,glb_S_003588_074_4097.flac,2.8,77062
US,glb_S_003588_074_4098.flac,4.1,115532
US,glb_S_003588_074_4099.flac,3.699958,98147
US,glb_S_003588_074_4100.flac,4.8,126765
US,glb_S_003588_074_4101.flac,3.7,101890
US,glb_S_003588_074_4102.flac,2.3,67261
US,glb_S_003588_074_4103.flac,3.2,84531
US,glb_S_003588_074_4104.flac,4.5,116301
US,glb_S_003588_074_4105.flac,2.6,72986
US,glb_S_003588_074_4106.flac,2.0,60224
US,glb_S_003600_073_544.flac,4.3,109201
US,glb_S_003600_073_545.flac,4.6,111710
US,glb_S_003600_073_546.flac,3.999958,99899
US,glb_S_003602_100_2777.flac,3.099917,91246
US,glb_S_003602_100_2778.flac,0.7,26128
US,glb_S_003602_100_2779.flac,2.1,67488
US,glb_S_003602_100_2780.flac,2.0,61201
US,glb_S_003602_100_2781.flac,1.9,54020
US,glb_S_003602_100_2782.flac,4.4,119635
US,glb_S_003602_100_2783.flac,2.299958,66683
US,glb_S_003602_100_2784.flac,3.5,99937
US,glb_S_003602_100_2785.flac,2.2,65469
US,glb_S_003602_100_2786.flac,4.999958,136164
US,glb_S_003602_100_2787.flac,3.0,81853
US,glb_S_003602_100_2788.flac,2.4,71547
US,glb_S_003618_075_4399.flac,0.8,28528
US,glb_S_003618_075_4400.flac,1.4,37899
US,glb_S_003618_075_4401.flac,1.16,34359
US,glb_S_003618_075_4402.flac,2.1,59034
US,glb_S_003618_075_4403.flac,2.4,59937
US,glb_S_003618_075_4404.flac,3.5,91732
US,glb_S_003618_075_4405.flac,0.8,28026
US,glb_S_003618_075_4406.flac,2.256,62376
US,glb_S_003618_075_4407.flac,2.4,67689
US,glb_S_003618_075_4408.flac,1.2,36031
US,glb_S_003618_075_4409.flac,4.1,109121
US,glb_S_003618_075_4410.flac,2.3,66160
US,glb_S_003618_075_4411.flac,1.9,53428
US,glb_S_003618_075_4412.flac,2.5,67978
US,glb_S_003664_084_3958.flac,2.5,68263
US,glb_S_003664_084_3959.flac,3.0,81020
US,glb_S_003703_071_344.flac,3.3,79044
US,glb_S_003703_071_345.flac,2.9,66572
US,glb_S_003703_071_346.flac,2.6,62877
US,glb_S_003703_071_347.flac,1.4,37941
US,glb_S_003722_100_3018.flac,1.3,37241
US,glb_S_003722_100_3019.flac,2.3,63472
US,glb_S_003722_100_3020.flac,4.464,118937
US,glb_S_003722_100_3021.flac,1.3,39898
US,glb_S_003722_100_3022.flac,1.2,38794
US,glb_S_003722_100_3023.flac,1.9,56321
US,glb_S_003722_100_3024.flac,2.3,62158
US,glb_S_003722_100_3025.flac,2.4,63882
US,glb_S_003722_100_3026.flac,1.676,47932
US,glb_S_003722_100_3027.flac,1.3,39173
US,glb_S_003722_100_3028.flac,1.8,51723
US,glb_S_003722_100_3029.flac,1.2,38956
US,glb_S_003722_100_3030.flac,1.6,46712
US,glb_S_003722_100_3031.flac,1.4,41981
US,glb_S_003722_100_3032.flac,1.599958,43067
US,glb_S_003722_100_3033.flac,1.0,32032
US,glb_S_003722_100_3034.flac,1.0,33678
US,glb_S_003722_100_3035.flac,2.5,69861
US,glb_S_003722_100_3036.flac,1.1,31870
US,glb_S_003725_031_5131.flac,5.8,153988
US,glb_S_003725_031_5132.flac,4.7,127384
US,glb_S_003725_031_5133.flac,3.799958,104678
US,glb_S_003725_031_5134.flac,3.199917,96361
US,glb_S_003725_031_5135.flac,3.3,91721
US,glb_S_003742_018_4425.flac,2.4,71815
US,glb_S_003742_018_4426.flac,1.9,52783
US,glb_S_003742_018_4427.flac,4.0,114208
US,glb_S_003742_018_4428.flac,3.2,95532
US,glb_S_003742_018_4429.flac,3.6,104898
US,glb_S_003742_018_4430.flac,4.099958,113054
US,glb_S_003742_018_4431.flac,3.2,92473
US,glb_S_003742_018_4432.flac,2.9,86891
US,glb_S_003742_018_4433.flac,3.3,98088
US,glb_S_003742_018_4434.flac,3.6,107556
US,glb_S_003742_018_4436.flac,5.0,141378
US,glb_S_003742_018_4437.flac,4.9,138576
US,glb_S_003742_018_4439.flac,1.4,45855
US,glb_S_003742_018_4446.flac,3.2,84758
US,glb_S_003742_018_4448.flac,4.299958,122692
US,glb_S_003742_018_4449.flac,2.6,76073
US,glb_S_003742_018_4451.flac,2.3,71236
US,glb_S_003742_018_4452.flac,3.899958,113073
US,glb_S_003742_018_4453.flac,2.2,61082
US,glb_S_003742_018_4456.flac,3.3,99845
US,glb_S_003751_040_3729.flac,1.4,39682
US,glb_S_003751_040_3730.flac,1.5,36892
US,glb_S_003853_013_4450.flac,2.9,77888
US,glb_S_003853_013_4451.flac,7.499958,184653
US,glb_S_003853_013_4452.flac,3.4,91235
US,glb_S_003853_013_4453.flac,2.5,69688
US,glb_S_003853_013_4454.flac,4.2,103913
US,glb_S_003853_013_4455.flac,4.199958,108863
US,glb_S_003853_013_4456.flac,3.7,98055
US,glb_S_003853_013_4457.flac,6.000042,154461
US,glb_S_003853_013_4458.flac,5.2,132953
US,glb_S_003886_105_1715.flac,3.8,95715
US,glb_S_003886_105_1725.flac,2.1,58548
US,glb_S_003886_105_1726.flac,3.6,102576
US,glb_S_003886_105_1740.flac,2.7,74500
US,glb_S_003886_105_1744.flac,5.3,130041
US,glb_S_003886_105_1749.flac,4.8,124013
US,glb_S_003886_105_1758.flac,2.3,63276
US,glb_S_003886_105_1761.flac,6.2,155186
US,glb_S_003886_105_1784.flac,4.7,121946
US,glb_S_003886_105_1790.flac,3.4,86251
US,glb_S_003886_105_1793.flac,5.2,129014
US,glb_S_003886_105_1796.flac,2.5,64233
US,glb_S_003886_105_1840.flac,4.9,124552
US,glb_S_003886_105_1848.flac,2.9,78751
US,glb_S_003886_105_1854.flac,3.7,97681
US,glb_S_003886_105_1864.flac,1.1,33471
US,glb_S_003886_105_1866.flac,4.2,107108
US,glb_S_003886_105_1878.flac,3.2,87882
US,glb_S_003886_105_1879.flac,4.9,124382
US,glb_S_003886_105_1915.flac,2.0,53422
US,glb_S_003915_043_2668.flac,3.0,91892
US,glb_S_003915_043_2669.flac,4.3,119544
US,glb_S_003915_043_2670.flac,4.500042,129110
US,glb_S_003933_017_4300.flac,3.2,85050
US,glb_S_003933_017_4301.flac,6.0,154234
US,glb_S_003933_017_4302.flac,3.699958,109285
US,glb_S_003933_017_4303.flac,5.2,139950
US,glb_S_003941_024_3019.flac,4.799958,119044
US,glb_S_003941_024_3020.flac,5.3,130918
US,glb_S_003941_024_3021.flac,3.4,88080
US,glb_S_003941_024_3022.flac,4.9,122253
US,glb_S_003941_024_3023.flac,6.6,165755
US,glb_S_003941_024_3024.flac,5.700042,143170
US,glb_S_003941_024_3025.flac,2.9,76247
US,glb_S_003941_024_3026.flac,3.6,94587
US,glb_S_003941_024_3027.flac,2.7,65767
US,glb_S_003972_007_513.flac,1.5,44360
US,glb_S_003972_007_514.flac,5.6,149194
US,glb_S_003972_007_515.flac,4.7,122252
